"data","wojewodztwo","teryt","KTS.powiat","powiat","ludnosc","zakazenia","zakazenia.10.tys","zgony","zgony.Covid","zgony.inne","zgony.10.tys"
2020-11-25,"zachodniopomorskie","3212","023216412000","pyrzycki",39336,29,7.37238153345536,0,0,0,0
2020-11-25,"zachodniopomorskie","3213","023216313000","sławieński",56134,16,2.85032244272633,0,0,0,0
2020-11-25,"zachodniopomorskie","3214","023216614000","stargardzki",120186,81,6.73955369177774,1,1,0,0.0832043665651573
2020-11-25,"zachodniopomorskie","3215","023216415000","szczecinecki",77630,64,8.24423547597578,1,0,1,0.128816179312122
2020-11-25,"zachodniopomorskie","3216","023216416000","świdwiński",46724,29,6.20666038866535,0,0,0,0
2020-11-25,"zachodniopomorskie","3217","023216417000","wałecki",53039,21,3.9593506664907,2,0,2,0.377081015856257
2020-11-25,"zachodniopomorskie","3218","023216418000","łobeski",36696,23,6.26771310224548,2,0,2,0.545018530630041
2020-11-25,"zachodniopomorskie","3261","023216361000","Koszalin",107048,36,3.36297735595247,0,0,0,0
2020-11-25,"zachodniopomorskie","3262","023216562000","Szczecin",401907,331,8.23573612800971,4,0,4,0.0995255121209633
2020-11-25,"zachodniopomorskie","3263","023216663000","Świnoujście",40888,24,5.86969281940912,0,0,0,0
2020-11-26,"dolnośląskie","0201","030210101000","bolesławiecki",90103,75,8.32380719842847,1,0,1,0.110984095979046
2020-11-26,"dolnośląskie","0202","030210302000","dzierżoniowski",100813,20,1.98387112773154,2,0,2,0.198387112773154
2020-11-26,"dolnośląskie","0203","030210203000","głogowski",89102,44,4.93816075957891,1,0,1,0.112230926354066
2020-11-26,"dolnośląskie","0204","030210204000","górowski",34870,5,1.43389733295096,0,0,0,0
2020-11-26,"dolnośląskie","0205","030210105000","jaworski",50116,22,4.38981562774363,0,0,0,0
2020-11-26,"dolnośląskie","0206","030210106000","jeleniogórski",63591,28,4.40313880895095,5,4,1,0.78627478731267
2020-11-26,"dolnośląskie","0207","030210107000","kamiennogórski",43239,2,0.462545387266125,0,0,0,0
2020-11-26,"dolnośląskie","0208","030210308000","kłodzki",157996,45,2.84817337147776,0,0,0,0
2020-11-26,"dolnośląskie","0209","030210209000","legnicki",55166,57,10.3324511474459,1,0,1,0.181271072762209
2020-11-26,"dolnośląskie","0210","030210110000","lubański",54254,53,9.76886496848159,1,0,1,0.184318206952483
2020-11-26,"dolnośląskie","0211","030210211000","lubiński",106150,9,0.847856806406029,2,0,2,0.188412623645784
2020-11-26,"dolnośląskie","0212","030210112000","lwówecki",45925,13,2.83070223189984,2,2,0,0.435492651061513
2020-11-26,"dolnośląskie","0213","030210413000","milicki",36999,15,4.05416362604395,0,0,0,0
2020-11-26,"dolnośląskie","0214","030210414000","oleśnicki",107269,47,4.38150817104662,1,0,1,0.0932235781073749
2020-11-26,"dolnośląskie","0215","030210415000","oławski",76752,32,4.16927246195539,0,0,0,0
2020-11-26,"dolnośląskie","0216","030210216000","polkowicki",63065,19,3.01276460794418,2,0,2,0.317133116625704
2020-11-26,"dolnośląskie","0217","030210417000","strzeliński",43570,19,4.36079871471196,3,2,1,0.688547165480835
2020-11-26,"dolnośląskie","0218","030210418000","średzki",55079,26,4.7204923836671,5,0,5,0.907786996859057
2020-11-26,"dolnośląskie","0219","030210319000","świdnicki",156921,76,4.84320135609638,4,0,4,0.254905334531388
2020-11-26,"dolnośląskie","0220","030210420000","trzebnicki",85253,19,2.22866057499443,0,0,0,0
2020-11-26,"dolnośląskie","0221","030210321000","wałbrzyski",55611,11,1.97802593012174,4,0,4,0.719282156407905
2020-11-26,"dolnośląskie","0222","030210422000","wołowski",46818,7,1.49515143748131,2,0,2,0.42718612499466
2020-11-26,"dolnośląskie","0223","030210423000","wrocławski",151385,67,4.42580176371503,14,0,14,0.924794398388215
2020-11-26,"dolnośląskie","0224","030210324000","ząbkowicki",64802,7,1.08021357365513,1,0,1,0.154316224807876
2020-11-26,"dolnośląskie","0225","030210125000","zgorzelecki",89188,29,3.25155850562856,0,0,0,0
2020-11-26,"dolnośląskie","0226","030210126000","złotoryjski",43490,12,2.75925500114969,0,0,0,0
2020-11-26,"dolnośląskie","0261","030210161000","Jelenia Góra",79061,22,2.78266148922984,0,0,0,0
2020-11-26,"dolnośląskie","0262","030210262000","Legnica",99350,43,4.32813286361349,0,0,0,0
2020-11-26,"dolnośląskie","0264","030210564000","Wrocław",642869,265,4.1221461915258,0,0,0,0
2020-11-26,"dolnośląskie","0265","030210365000","Wałbrzych",111356,23,2.06544775315205,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0401","040410801000","aleksandrowski",55066,31,5.62960810663567,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0402","040410702000","brodnicki",79097,18,2.27568681492345,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0403","040410603000","bydgoski",118683,61,5.13974200180312,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0404","040410704000","chełmiński",51925,36,6.93307655272027,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0405","040410705000","golubsko-dobrzyński",45018,43,9.55173486161091,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0406","040410706000","grudziądzki",40238,25,6.21303245688155,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0407","040416707000","inowrocławski",159814,62,3.87950993029397,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0408","040410808000","lipnowski",65750,27,4.106463878327,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0409","040416709000","mogileński",45619,21,4.60334509743747,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0410","040416710000","nakielski",86311,56,6.48816489207633,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0411","040410811000","radziejowski",40321,38,9.42436943528186,1,0,1,0.248009721981102
2020-11-26,"kujawsko-pomorskie","0412","040410712000","rypiński",43486,15,3.44938600929035,1,0,1,0.229959067286023
2020-11-26,"kujawsko-pomorskie","0413","040416813000","sępoleński",41056,29,7.06352299298519,4,0,4,0.974279033515199
2020-11-26,"kujawsko-pomorskie","0414","040416814000","świecki",98952,79,7.98366884954321,11,0,11,1.11165009297437
2020-11-26,"kujawsko-pomorskie","0415","040410615000","toruński",108345,73,6.73773593612996,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0416","040416816000","tucholski",48383,34,7.02726164148565,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0417","040410717000","wąbrzeski",34194,27,7.89612212668889,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0418","040410818000","włocławski",86037,49,5.69522414775039,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0419","040416719000","żniński",70190,35,4.9864653084485,0,0,0,0
2020-11-26,"kujawsko-pomorskie","0461","040410661000","Bydgoszcz",348190,205,5.88759010884862,1,1,0,0.0287199517504811
2020-11-26,"kujawsko-pomorskie","0462","040410762000","Grudziądz",94368,54,5.72227873855544,1,0,1,0.105968124788064
2020-11-26,"kujawsko-pomorskie","0463","040410663000","Toruń",201447,139,6.90007793613208,4,0,4,0.198563393845528
2020-11-26,"kujawsko-pomorskie","0464","040410864000","Włocławek",109883,50,4.55029440404794,1,0,1,0.0910058880809588
2020-11-26,"lubelskie","0601","060610901000","bialski",110772,28,2.52771458491315,5,2,3,0.451377604448778
2020-11-26,"lubelskie","0602","060611002000","biłgorajski",100919,27,2.67541295494406,2,0,2,0.198178737403264
2020-11-26,"lubelskie","0603","060611003000","chełmski",78014,44,5.6400133309406,0,0,0,0
2020-11-26,"lubelskie","0604","060611004000","hrubieszowski",62847,21,3.34144827915414,0,0,0,0
2020-11-26,"lubelskie","0605","060611205000","janowski",45709,13,2.84407884661664,0,0,0,0
2020-11-26,"lubelskie","0606","060611006000","krasnostawski",63258,42,6.63947642985867,3,0,3,0.474248316418477
2020-11-26,"lubelskie","0607","060611207000","kraśnicki",95348,52,5.4537064227881,0,0,0,0
2020-11-26,"lubelskie","0608","060611108000","lubartowski",88352,23,2.60322346975733,1,0,1,0.113183629119884
2020-11-26,"lubelskie","0609","060611109000","lubelski",155566,97,6.23529563015055,2,0,2,0.128562796497949
2020-11-26,"lubelskie","0610","060611110000","łęczyński",57331,17,2.96523695731803,2,0,2,0.348851406743298
2020-11-26,"lubelskie","0611","060611211000","łukowski",106816,41,3.8383762732175,0,0,0,0
2020-11-26,"lubelskie","0612","060611212000","opolski",59208,45,7.60032428050263,1,0,1,0.168896095122281
2020-11-26,"lubelskie","0613","060610913000","parczewski",34711,28,8.06660712742358,2,0,2,0.576186223387399
2020-11-26,"lubelskie","0614","060611214000","puławski",113173,75,6.62702234631935,1,0,1,0.0883602979509247
2020-11-26,"lubelskie","0615","060610915000","radzyński",58858,13,2.2087056984607,0,0,0,0
2020-11-26,"lubelskie","0616","060611216000","rycki",55988,20,3.57219404158034,1,1,0,0.178609702079017
2020-11-26,"lubelskie","0617","060611117000","świdnicki",71840,28,3.89755011135857,1,0,1,0.139198218262806
2020-11-26,"lubelskie","0618","060611018000","tomaszowski",82762,17,2.05408279161934,2,0,2,0.24165679901404
2020-11-26,"lubelskie","0619","060610919000","włodawski",38353,11,2.86809376059239,0,0,0,0
2020-11-26,"lubelskie","0620","060611020000","zamojski",106122,36,3.39232204443942,0,0,0,0
2020-11-26,"lubelskie","0661","060610961000","Biała Podlaska",57170,43,7.52142732202204,2,1,1,0.349833828931258
2020-11-26,"lubelskie","0662","060611062000","Chełm",61932,47,7.58896854614739,0,0,0,0
2020-11-26,"lubelskie","0663","060611163000","Lublin",339784,221,6.50413203682339,5,1,4,0.147152308525416
2020-11-26,"lubelskie","0664","060611064000","Zamość",63437,38,5.99019499661081,0,0,0,0
2020-11-26,"lubuskie","0801","020811301000","gorzowski",71836,65,9.04838799487722,0,0,0,0
2020-11-26,"lubuskie","0802","020811402000","krośnieński",54829,67,12.219810684127,0,0,0,0
2020-11-26,"lubuskie","0803","020811303000","międzyrzecki",57565,34,5.90636671588639,0,0,0,0
2020-11-26,"lubuskie","0804","020811404000","nowosolski",86156,15,1.74102790287386,1,1,0,0.116068526858257
2020-11-26,"lubuskie","0805","020811305000","słubicki",46929,40,8.52351424492318,0,0,0,0
2020-11-26,"lubuskie","0806","020811306000","strzelecko-drezdenecki",49009,14,2.85661817217246,0,0,0,0
2020-11-26,"lubuskie","0807","020811307000","sulęciński",35193,31,8.80856988605689,0,0,0,0
2020-11-26,"lubuskie","0808","020811408000","świebodziński",55790,33,5.91503853737229,2,0,2,0.358487184083169
2020-11-26,"lubuskie","0809","020811409000","zielonogórski",75559,16,2.11755052343202,0,0,0,0
2020-11-26,"lubuskie","0810","020811410000","żagański",78953,40,5.06630527022406,0,0,0,0
2020-11-26,"lubuskie","0811","020811411000","żarski",96111,42,4.36994724849393,0,0,0,0
2020-11-26,"lubuskie","0812","020811412000","wschowski",38831,12,3.09031443949422,2,2,0,0.51505240658237
2020-11-26,"lubuskie","0861","020811361000","Gorzów Wielkopolski",123609,61,4.93491574238122,2,0,2,0.161800516143646
2020-11-26,"lubuskie","0862","020811462000","Zielona Góra",141222,38,2.69079888402657,0,0,0,0
2020-11-26,"łódzkie","1001","051011701000","bełchatowski",112779,40,3.54675959176797,0,0,0,0
2020-11-26,"łódzkie","1002","051011902000","kutnowski",96569,74,7.66291459992337,0,0,0,0
2020-11-26,"łódzkie","1003","051011803000","łaski",49918,7,1.40229977162547,2,1,1,0.400657077607276
2020-11-26,"łódzkie","1004","051011904000","łęczycki",49747,29,5.82949725611595,0,0,0,0
2020-11-26,"łódzkie","1005","051011905000","łowicki",78099,40,5.12170450325868,1,0,1,0.128042612581467
2020-11-26,"łódzkie","1006","051011506000","łódzki wschodni",72179,51,7.06576705135843,0,0,0,0
2020-11-26,"łódzkie","1007","051011707000","opoczyński",76106,15,1.97093527448559,0,0,0,0
2020-11-26,"łódzkie","1008","051011508000","pabianicki",119291,127,10.6462348374982,0,0,0,0
2020-11-26,"łódzkie","1009","051011809000","pajęczański",51220,34,6.63803201874268,3,1,2,0.585708707536119
2020-11-26,"łódzkie","1010","051011710000","piotrkowski",91353,18,1.97037864109553,0,0,0,0
2020-11-26,"łódzkie","1011","051011811000","poddębicki",41108,21,5.10849469689598,0,0,0,0
2020-11-26,"łódzkie","1012","051011712000","radomszczański",112644,36,3.19590923617769,12,2,10,1.0653030787259
2020-11-26,"łódzkie","1013","051011913000","rawski",48592,15,3.0869278893645,1,0,1,0.2057951926243
2020-11-26,"łódzkie","1014","051011814000","sieradzki",117674,39,3.31424103880211,3,2,1,0.254941618369393
2020-11-26,"łódzkie","1015","051011915000","skierniewicki",38174,8,2.09566720804736,0,0,0,0
2020-11-26,"łódzkie","1016","051011716000","tomaszowski",116519,27,2.31721865103545,0,0,0,0
2020-11-26,"łódzkie","1017","051011817000","wieluński",76256,17,2.22933277381452,0,0,0,0
2020-11-26,"łódzkie","1018","051011818000","wieruszowski",42105,6,1.42500890630566,3,0,3,0.712504453152832
2020-11-26,"łódzkie","1019","051011819000","zduńskowolski",66380,29,4.36878577884905,2,2,0,0.301295570955107
2020-11-26,"łódzkie","1020","051011520000","zgierski",166113,84,5.05679868523234,3,0,3,0.180599953044012
2020-11-26,"łódzkie","1021","051011521000","brzeziński",30833,10,3.24327830571141,6,0,6,1.94596698342685
2020-11-26,"łódzkie","1061","051011661000","Łódź",679941,324,4.7651193265298,0,0,0,0
2020-11-26,"łódzkie","1062","051011762000","Piotrków Trybunalski",73090,23,3.14680530852374,0,0,0,0
2020-11-26,"łódzkie","1063","051011963000","Skierniewice",48089,25,5.19869408804508,1,0,1,0.207947763521803
2020-11-26,"małopolskie","1201","011212001000","bocheński",106858,25,2.33955342604204,1,0,1,0.0935821370416815
2020-11-26,"małopolskie","1202","011212402000","brzeski",93201,18,1.93130974989539,2,0,2,0.214589972210599
2020-11-26,"małopolskie","1203","011212303000","chrzanowski",124536,46,3.69371105543778,0,0,0,0
2020-11-26,"małopolskie","1204","011212404000","dąbrowski",59174,19,3.21086963869267,0,0,0,0
2020-11-26,"małopolskie","1205","011212205000","gorlicki",108886,14,1.28574839740646,0,0,0,0
2020-11-26,"małopolskie","1206","011212006000","krakowski",279239,84,3.00817579206343,3,2,1,0.107434849716551
2020-11-26,"małopolskie","1207","011212207000","limanowski",131764,40,3.03573054855651,1,1,0,0.0758932637139128
2020-11-26,"małopolskie","1208","011212008000","miechowski",48818,11,2.25326723749437,2,1,1,0.409684952271703
2020-11-26,"małopolskie","1209","011212009000","myślenicki",127600,32,2.50783699059561,0,0,0,0
2020-11-26,"małopolskie","1210","011212210000","nowosądecki",216796,35,1.61442093027547,1,0,1,0.0461263122935847
2020-11-26,"małopolskie","1211","011216911000","nowotarski",191782,25,1.30356342096756,5,0,5,0.260712684193511
2020-11-26,"małopolskie","1212","011212312000","olkuski",111217,35,3.14700090813455,1,0,1,0.0899143116609871
2020-11-26,"małopolskie","1213","011212313000","oświęcimski",153486,48,3.12732105859818,1,0,1,0.0651525220541287
2020-11-26,"małopolskie","1214","011212014000","proszowicki",43222,2,0.462727314793392,4,0,4,0.925454629586784
2020-11-26,"małopolskie","1215","011216915000","suski",84232,31,3.68031152056226,0,0,0,0
2020-11-26,"małopolskie","1216","011212416000","tarnowski",201497,36,1.78662709618505,0,0,0,0
2020-11-26,"małopolskie","1217","011216917000","tatrzański",68072,9,1.32212950993066,1,0,1,0.146903278881185
2020-11-26,"małopolskie","1218","011212318000","wadowicki",160006,43,2.68739922252916,4,0,4,0.249990625351549
2020-11-26,"małopolskie","1219","011212019000","wielicki",129136,36,2.78775864205179,2,0,2,0.154875480113988
2020-11-26,"małopolskie","1261","011212161000","Kraków",779115,285,3.65799657303479,12,10,2,0.154020908338307
2020-11-26,"małopolskie","1262","011212262000","Nowy Sącz",83794,15,1.79010430341075,0,0,0,0
2020-11-26,"małopolskie","1263","011212463000","Tarnów",108470,25,2.30478473310593,0,0,0,0
2020-11-26,"mazowieckie","1401","071422701000","białobrzeski",33410,2,0.598623166716552,0,0,0,0
2020-11-26,"mazowieckie","1402","071422502000","ciechanowski",89423,29,3.24301354237724,0,0,0,0
2020-11-26,"mazowieckie","1403","071427103000","garwoliński",108981,12,1.10110936768795,2,0,2,0.183518227947991
2020-11-26,"mazowieckie","1404","071427004000","gostyniński",44899,11,2.44994320586205,1,0,1,0.222722109623822
2020-11-26,"mazowieckie","1405","071413005000","grodziski",95963,148,15.4226107979117,3,0,3,0.312620489146859
2020-11-26,"mazowieckie","1406","071427306000","grójecki",98311,14,1.42405224237369,0,0,0,0
2020-11-26,"mazowieckie","1407","071422707000","kozienicki",59997,21,3.50017500875044,1,0,1,0.166675000416688
2020-11-26,"mazowieckie","1408","071412908000","legionowski",118585,19,1.60222625121221,2,2,0,0.168655394864443
2020-11-26,"mazowieckie","1409","071422709000","lipski",33874,4,1.18084666706028,3,0,3,0.885635000295212
2020-11-26,"mazowieckie","1410","071427110000","łosicki",30774,4,1.29979853122766,2,0,2,0.64989926561383
2020-11-26,"mazowieckie","1411","071422611000","makowski",44892,13,2.8958389022543,2,0,2,0.445513677269892
2020-11-26,"mazowieckie","1412","071412912000","miński",154526,72,4.65941006691431,0,0,0,0
2020-11-26,"mazowieckie","1413","071422513000","mławski",72626,12,1.65230082890425,1,0,1,0.137691735742021
2020-11-26,"mazowieckie","1414","071413014000","nowodworski",79378,18,2.26763082970092,2,0,2,0.251958981077881
2020-11-26,"mazowieckie","1415","071422615000","ostrołęcki",88654,6,0.676788413382363,0,0,0,0
2020-11-26,"mazowieckie","1416","071422616000","ostrowski",72328,17,2.35040371640305,2,0,2,0.276518084282712
2020-11-26,"mazowieckie","1417","071412917000","otwocki",124352,22,1.76917138445703,0,0,0,0
2020-11-26,"mazowieckie","1418","071413018000","piaseczyński",188281,61,3.23983832675628,0,0,0,0
2020-11-26,"mazowieckie","1419","071427019000","płocki",110952,56,5.04722762996611,2,0,2,0.180258129641647
2020-11-26,"mazowieckie","1420","071422520000","płoński",87054,11,1.26358352287086,0,0,0,0
2020-11-26,"mazowieckie","1421","071413021000","pruszkowski",165912,88,5.30401658710642,3,0,3,0.180818747287719
2020-11-26,"mazowieckie","1422","071422622000","przasnyski",52511,14,2.66610805355068,0,0,0,0
2020-11-26,"mazowieckie","1423","071422723000","przysuski",41455,15,3.61838137739718,0,0,0,0
2020-11-26,"mazowieckie","1424","071422524000","pułtuski",51824,4,0.771843161469589,0,0,0,0
2020-11-26,"mazowieckie","1425","071422725000","radomski",152291,30,1.96991286418764,2,2,0,0.131327524279176
